Order_ID,Date,Product_ID,Supplier_ID,Region_ID,Order_Quantity,Unit_Cost,Shipping_Cost,Delivery_Days,Total_Product_Cost,Total_Order_Cost
146316,2023-03-03,P0022,S011,R2,76,219.03,59.96,9,16646.28,16706.239999999998
146317,2023-06-02,P0050,S007,R3,183,219.5,40.05,11,40168.5,40208.55
146318,2024-04-14,P0100,S002,R1,118,98.41,89.48,7,11612.38,11701.859999999999
146319,2023-04-18,P0044,S006,R3,2,214.01,45.96,10,428.02,473.97999999999996
146320,2023-07-04,P0048,S002,R2,29,251.22,77.4,4,7285.38,7362.78
146321,2023-10-30,P0043,S005,R1,112,59.37,26.04,3,6649.44,6675.48
146322,2024-10-15,P0018,S001,R3,121,19.02,70.17,12,2301.42,2371.59
146323,2024-03-07,P0026,S016,R2,11,205.9,45.81,5,2264.9,2310.71
146324,2023-05-17,P0012,S012,R3,88,25.97,125.16,8,2285.3599999999997,2410.5199999999995
146325,2023-05-26,P0113,S014,R2,149,257.45,54.72,4,38360.049999999996,38414.77
146326,2024-12-17,P0085,S008,R4,50,24.34,115.92,2,1217.0,1332.92
146327,2023-08-23,P0179,S016,R4,178,45.89,41.56,11,8168.42,8209.98
146328,2024-05-18,P0013,S003,R2,97,230.43,38.41,11,22351.71,22390.12
146329,2024-03-23,P0138,S005,R2,47,160.11,46.1,12,7525.170000000001,7571.270000000001
146330,2024-02-07,P0075,S016,R2,139,260.86,114.84,8,36259.54,36374.38
146331,2023-11-22,P0010,S014,R4,155,209.11,72.57,8,32412.050000000003,32484.620000000003
146332,2023-12-18,P0172,S009,R4,94,120.02,146.51,4,11281.88,11428.39
146333,2023-11-15,P0136,S014,R4,29,17.27,25.35,11,500.83,526.18
146334,2023-03-02,P0117,S020,R4,57,47.35,52.5,9,2698.9500000000003,2751.4500000000003
146335,2024-07-07,P0115,S002,R1,166,72.88,70.91,12,12098.08,12168.99
146336,2023-07-01,P0099,S002,R1,118,182.88,111.0,7,21579.84,21690.84
146337,2023-04-04,P0130,S004,R4,132,134.49,56.69,12,17752.68,17809.37
146338,2023-11-24,P0148,S006,R1,48,149.06,135.19,1,7154.88,7290.07
146339,2024-03-29,P0104,S006,R3,147,85.46,132.92,8,12562.619999999999,12695.539999999999
146340,2024-09-02,P0099,S017,R3,151,31.87,66.99,8,4812.37,4879.36
146341,2023-03-19,P0015,S007,R1,3,90.13,75.58,6,270.39,345.96999999999997
146342,2024-01-26,P0063,S011,R2,27,58.75,102.21,4,1586.25,1688.46
146343,2023-05-06,P0059,S019,R3,10,19.0,36.2,3,190.0,226.2
146344,2024-01-26,P0127,S010,R1,193,235.82,29.02,11,45513.26,45542.28
146345,2024-09-08,P0026,S016,R2,63,239.9,90.78,11,15113.7,15204.480000000001
146346,2023-09-21,P0119,S016,R2,34,212.9,110.86,14,7238.6,7349.46
146347,2024-10-30,P0004,S012,R2,45,13.14,93.45,9,591.3000000000001,684.7500000000001
146348,2024-03-31,P0030,S011,R3,100,267.88,124.08,8,26788.0,26912.08
146349,2024-11-23,P0064,S014,R4,139,58.17,148.62,9,8085.63,8234.25
146350,2024-08-09,P0087,S002,R2,45,193.45,62.57,5,8705.25,8767.82
146351,2024-01-17,P0159,S017,R3,99,273.58,149.92,12,27084.42,27234.339999999997
146352,2024-10-28,P0012,S006,R2,82,240.81,29.68,3,19746.420000000002,19776.100000000002
146353,2024-12-30,P0176,S003,R4,22,247.22,63.76,1,5438.84,5502.6
146354,2024-11-07,P0076,S006,R2,152,149.99,94.83,11,22798.480000000003,22893.310000000005
146355,2023-10-06,P0042,S005,R4,75,188.45,78.15,2,14133.75,14211.9
146356,2024-02-16,P0067,S006,R4,41,56.48,35.93,6,2315.68,2351.6099999999997
146357,2023-06-16,P0028,S016,R3,173,223.14,135.9,6,38603.22,38739.12
146358,2023-01-25,P0118,S006,R2,193,25.05,113.65,3,4834.650000000001,4948.3
146359,2023-08-31,P0162,S017,R3,135,158.08,126.02,10,21340.800000000003,21466.820000000003
146360,2024-08-31,P0039,S005,R2,32,206.23,24.53,12,6599.36,6623.889999999999
146361,2023-09-23,P0119,S001,R2,194,211.22,57.87,8,40976.68,41034.55
146362,2024-07-13,P0029,S016,R2,96,267.33,47.5,13,25663.68,25711.18
146363,2023-02-18,P0070,S014,R1,13,67.77,130.73,4,881.01,1011.74
146364,2023-11-06,P0084,S012,R3,186,100.52,82.28,9,18696.719999999998,18778.999999999996
146365,2023-02-01,P0107,S001,R1,187,142.52,96.46,3,26651.24,26747.7
146366,2024-01-18,P0188,S017,R2,80,62.95,109.25,5,5036.0,5145.25
146367,2023-01-30,P0107,S014,R2,77,240.64,94.8,9,18529.28,18624.079999999998
146368,2023-11-04,P0138,S018,R2,65,100.34,70.38,3,6522.1,6592.4800000000005
146369,2024-02-26,P0029,S015,R3,149,51.03,44.88,5,7603.47,7648.35
146370,2024-12-26,P0199,S006,R1,16,291.5,71.13,9,4664.0,4735.13
146371,2024-04-25,P0074,S020,R4,76,19.95,101.11,6,1516.2,1617.31
146372,2024-10-16,P0183,S007,R3,155,295.85,28.12,9,45856.75,45884.87
146373,2024-07-26,P0119,S005,R2,160,140.37,91.04,4,22459.2,22550.24
146374,2024-10-04,P0116,S011,R4,163,32.06,85.81,2,5225.780000000001,5311.590000000001
146375,2023-08-23,P0042,S007,R3,188,185.69,112.5,4,34909.72,35022.22
146376,2023-10-21,P0044,S018,R4,48,227.42,72.82,3,10916.16,10988.98
146377,2023-10-26,P0193,S015,R1,101,237.7,137.89,3,24007.699999999997,24145.589999999997
146378,2024-06-20,P0121,S013,R4,6,104.39,47.52,10,626.34,673.86
146379,2024-07-13,P0047,S007,R4,148,219.46,77.4,1,32480.08,32557.480000000003
146380,2024-09-30,P0179,S011,R3,140,64.71,30.25,12,9059.4,9089.65
146381,2023-01-12,P0152,S012,R2,33,293.42,145.76,6,9682.86,9828.62
146382,2024-11-10,P0108,S011,R4,74,170.46,57.39,13,12614.04,12671.43
146383,2024-09-06,P0045,S010,R2,32,202.22,47.68,14,6471.04,6518.72
146384,2024-04-21,P0004,S019,R1,126,261.46,69.06,9,32943.96,33013.02
146385,2024-08-01,P0181,S017,R2,80,131.9,144.66,4,10552.0,10696.66
146386,2024-08-15,P0144,S002,R4,129,168.23,85.41,10,21701.67,21787.079999999998
146387,2024-10-09,P0148,S009,R1,45,14.34,21.18,7,645.3,666.4799999999999
146388,2023-07-22,P0187,S002,R3,91,74.49,84.61,6,6778.589999999999,6863.199999999999
146389,2023-02-25,P0091,S001,R2,82,243.95,36.94,12,20003.899999999998,20040.839999999997
146390,2023-09-13,P0200,S008,R2,145,270.01,114.87,1,39151.45,39266.32
146391,2023-08-27,P0014,S008,R2,11,226.01,149.66,13,2486.1099999999997,2635.7699999999995
146392,2023-10-25,P0174,S013,R3,149,68.16,43.68,11,10155.84,10199.52
146393,2024-08-31,P0053,S003,R3,168,257.53,87.9,14,43265.03999999999,43352.939999999995
146394,2023-03-11,P0070,S006,R4,88,254.27,28.43,6,22375.760000000002,22404.190000000002
146395,2023-08-06,P0075,S004,R1,194,72.99,147.36,1,14160.06,14307.42
146396,2024-10-26,P0170,S017,R3,179,232.1,32.74,4,41545.9,41578.64
146397,2024-03-13,P0035,S014,R2,108,34.45,38.13,8,3720.6000000000004,3758.7300000000005
146398,2024-01-24,P0179,S004,R4,63,163.49,20.2,13,10299.87,10320.070000000002
146399,2024-06-19,P0070,S008,R3,155,297.29,47.11,1,46079.950000000004,46127.060000000005
146400,2024-04-05,P0175,S010,R4,54,180.7,120.19,4,9757.8,9877.99
146401,2024-10-08,P0027,S004,R4,113,119.84,38.93,8,13541.92,13580.85
146402,2024-01-21,P0183,S005,R2,49,269.23,123.47,5,13192.27,13315.74
146403,2023-06-30,P0113,S007,R1,79,133.89,119.56,5,10577.31,10696.869999999999
146404,2023-05-01,P0079,S002,R1,85,161.37,148.61,9,13716.45,13865.060000000001
146405,2023-01-18,P0113,S009,R2,61,127.42,79.34,3,7772.62,7851.96
146406,2023-10-07,P0031,S002,R2,29,233.39,113.37,10,6768.3099999999995,6881.679999999999
146407,2023-10-31,P0033,S012,R3,14,153.82,36.55,4,2153.48,2190.03
146408,2024-07-30,P0006,S014,R1,156,247.16,67.15,12,38556.96,38624.11
146409,2023-12-13,P0108,S005,R4,118,209.32,129.4,3,24699.76,24829.16
146410,2023-09-12,P0088,S019,R4,179,242.21,65.77,6,43355.590000000004,43421.36
146411,2023-05-05,P0121,S012,R3,46,297.13,47.86,4,13667.98,13715.84
146412,2023-01-03,P0185,S010,R2,71,153.47,41.56,7,10896.37,10937.93
146413,2023-06-04,P0157,S016,R1,71,218.54,88.41,11,15516.34,15604.75
146414,2023-01-01,P0193,S010,R2,4,16.01,63.44,12,64.04,127.48
146415,2023-12-23,P0092,S012,R1,8,34.75,129.06,5,278.0,407.06
146416,2024-10-27,P0121,S003,R4,128,198.45,74.41,11,25401.6,25476.01
146417,2024-04-17,P0056,S005,R2,69,112.23,123.07,14,7743.87,7866.94
146418,2024-11-09,P0182,S003,R4,175,114.89,21.2,7,20105.75,20126.95
146419,2024-09-02,P0030,S003,R4,114,104.45,143.36,4,11907.300000000001,12050.660000000002
146420,2023-07-18,P0107,S001,R2,102,268.66,105.8,2,27403.320000000003,27509.120000000003
146421,2023-02-20,P0176,S017,R4,35,116.68,111.42,12,4083.8,4195.22
146422,2023-08-05,P0157,S020,R1,177,118.53,115.78,8,20979.81,21095.59
146423,2023-11-15,P0019,S002,R1,127,88.82,67.02,10,11280.14,11347.16
146424,2024-10-02,P0110,S016,R3,130,255.99,58.05,7,33278.700000000004,33336.75000000001
146425,2024-03-06,P0052,S009,R3,45,118.68,64.59,3,5340.6,5405.1900000000005
146426,2023-02-23,P0179,S007,R1,101,91.32,57.52,5,9223.32,9280.84
146427,2024-01-20,P0061,S015,R3,33,267.41,23.08,6,8824.53,8847.61
146428,2024-09-01,P0083,S010,R4,76,240.36,105.52,5,18267.36,18372.88
146429,2024-02-01,P0010,S008,R4,146,43.35,129.53,10,6329.1,6458.63
146430,2023-12-29,P0004,S005,R3,37,258.5,132.53,11,9564.5,9697.03
146431,2024-12-24,P0170,S008,R3,166,14.88,120.17,1,2470.08,2590.25
146432,2024-02-09,P0027,S002,R3,170,109.95,87.17,9,18691.5,18778.67
146433,2023-07-12,P0106,S004,R2,121,283.65,29.45,13,34321.649999999994,34351.09999999999
146434,2023-03-03,P0152,S006,R1,123,235.26,24.61,6,28936.98,28961.59
146435,2023-03-18,P0133,S004,R2,110,52.03,143.31,5,5723.3,5866.610000000001
146436,2023-05-18,P0131,S019,R4,61,27.74,68.6,2,1692.1399999999999,1760.7399999999998
146437,2024-04-13,P0059,S014,R3,158,241.87,28.56,11,38215.46,38244.02
146438,2023-08-18,P0189,S016,R4,183,78.4,59.69,14,14347.2,14406.890000000001
146439,2023-09-24,P0012,S009,R3,181,177.32,62.46,5,32094.92,32157.379999999997
146440,2023-06-15,P0094,S002,R1,165,78.78,35.2,6,12998.7,13033.900000000001
146441,2024-04-22,P0144,S002,R3,85,254.29,48.44,4,21614.649999999998,21663.089999999997
146442,2023-11-10,P0010,S013,R2,130,17.15,29.63,12,2229.5,2259.13
146443,2023-11-25,P0109,S014,R2,61,87.09,69.61,12,5312.49,5382.099999999999
146444,2023-04-06,P0199,S009,R3,186,168.36,83.15,12,31314.960000000003,31398.110000000004
146445,2024-06-08,P0056,S019,R3,62,38.12,91.8,14,2363.44,2455.2400000000002
146446,2023-07-31,P0182,S015,R3,152,287.41,68.17,8,43686.32000000001,43754.490000000005
146447,2023-03-19,P0181,S015,R4,199,184.73,46.87,11,36761.27,36808.14
146448,2023-09-19,P0026,S011,R1,155,96.29,138.3,10,14924.95,15063.25
146449,2023-02-22,P0016,S008,R3,107,78.79,88.67,4,8430.53,8519.2
146450,2024-02-23,P0033,S013,R1,91,149.81,79.72,6,13632.710000000001,13712.43
146451,2024-09-04,P0188,S011,R4,78,60.1,44.91,10,4687.8,4732.71
146452,2023-02-27,P0191,S015,R4,192,143.61,78.16,4,27573.120000000003,27651.280000000002
146453,2023-10-02,P0183,S009,R1,60,28.25,84.67,10,1695.0,1779.67
146454,2024-12-07,P0142,S015,R3,84,223.84,59.32,6,18802.56,18861.88
146455,2023-06-19,P0125,S019,R4,58,155.83,141.08,7,9038.140000000001,9179.220000000001
146456,2024-08-16,P0038,S013,R1,168,284.48,53.95,3,47792.64,47846.59
146457,2024-05-14,P0115,S013,R3,109,239.99,129.35,9,26158.91,26288.26
146458,2024-08-22,P0140,S020,R2,61,67.04,50.67,10,4089.4400000000005,4140.110000000001
146459,2023-07-05,P0150,S013,R4,84,205.64,111.42,10,17273.76,17385.179999999997
146460,2024-08-23,P0096,S013,R4,67,245.05,133.36,7,16418.350000000002,16551.710000000003
146461,2023-09-17,P0046,S017,R3,17,156.56,96.0,6,2661.52,2757.52
146462,2024-07-17,P0002,S006,R4,89,17.04,98.37,1,1516.56,1614.9299999999998
146463,2024-06-07,P0049,S008,R1,30,147.42,53.34,13,4422.599999999999,4475.94
146464,2024-11-29,P0149,S009,R2,44,284.3,79.91,11,12509.2,12589.11
146465,2023-04-29,P0162,S004,R2,2,128.41,87.64,5,256.82,344.46
146466,2024-12-04,P0113,S006,R4,187,206.3,92.88,5,38578.1,38670.979999999996
146467,2023-08-03,P0073,S005,R3,64,175.43,72.01,4,11227.52,11299.53
146468,2024-12-22,P0102,S001,R3,91,141.95,143.79,6,12917.449999999999,13061.24
146469,2023-12-29,P0193,S005,R1,24,36.12,109.14,7,866.8799999999999,976.0199999999999
146470,2024-10-17,P0083,S016,R2,198,68.5,100.0,6,13563.0,13663.0
146471,2023-04-13,P0168,S001,R3,33,127.96,63.12,10,4222.679999999999,4285.799999999999
146472,2024-01-30,P0191,S015,R4,179,219.04,30.4,12,39208.159999999996,39238.56
146473,2024-09-28,P0111,S003,R1,5,138.12,50.48,7,690.6,741.08
146474,2023-07-31,P0002,S001,R4,107,40.82,101.89,12,4367.74,4469.63
146475,2024-08-11,P0160,S012,R2,69,165.38,140.97,5,11411.22,11552.189999999999
146476,2023-04-06,P0192,S019,R1,139,268.34,135.89,7,37299.259999999995,37435.149999999994
146477,2023-04-21,P0057,S017,R1,128,154.33,146.46,14,19754.24,19900.7
146478,2024-04-10,P0066,S007,R2,162,110.79,44.24,9,17947.98,17992.22
146479,2023-12-17,P0191,S011,R3,165,290.75,117.41,5,47973.75,48091.16
146480,2023-04-27,P0010,S004,R1,19,202.42,40.85,8,3845.9799999999996,3886.8299999999995
146481,2024-08-05,P0047,S009,R2,156,54.78,86.32,2,8545.68,8632.0
146482,2024-03-01,P0159,S002,R2,132,177.19,76.43,14,23389.079999999998,23465.51
146483,2024-12-18,P0076,S011,R3,173,264.01,141.85,6,45673.729999999996,45815.579999999994
146484,2023-02-06,P0022,S012,R2,39,279.84,123.61,5,10913.759999999998,11037.369999999999
146485,2023-11-25,P0133,S007,R4,153,56.98,116.19,1,8717.939999999999,8834.13
146486,2024-12-16,P0151,S012,R3,16,252.4,134.94,3,4038.4,4173.34
146487,2024-10-09,P0146,S019,R2,137,215.08,90.84,13,29465.960000000003,29556.800000000003
146488,2023-04-08,P0120,S017,R1,127,213.51,95.33,4,27115.77,27211.100000000002
146489,2024-05-11,P0083,S006,R4,42,38.21,61.29,4,1604.82,1666.11
146490,2023-07-04,P0098,S002,R1,32,205.55,44.76,4,6577.6,6622.360000000001
146491,2024-05-31,P0068,S003,R3,189,263.19,24.86,12,49742.909999999996,49767.77
146492,2023-09-18,P0022,S017,R4,63,173.25,73.58,10,10914.75,10988.33
146493,2024-05-14,P0104,S006,R3,30,250.05,54.45,14,7501.5,7555.95
146494,2023-12-13,P0125,S019,R2,181,136.52,44.38,7,24710.120000000003,24754.500000000004
146495,2023-03-09,P0172,S010,R3,43,24.61,106.3,4,1058.23,1164.53
146496,2024-11-14,P0136,S007,R1,194,76.23,105.75,6,14788.62,14894.37
146497,2023-09-01,P0072,S012,R2,143,138.28,88.15,1,19774.04,19862.190000000002
146498,2023-01-23,P0149,S003,R1,17,41.11,136.79,4,698.87,835.66
146499,2024-11-27,P0126,S011,R3,65,64.72,116.2,3,4206.8,4323.0
146500,2023-10-13,P0195,S011,R3,171,84.85,97.7,3,14509.349999999999,14607.05
146501,2023-03-31,P0161,S020,R1,93,80.71,51.11,14,7506.03,7557.139999999999
146502,2023-02-28,P0049,S001,R4,94,140.92,37.11,7,13246.48,13283.59
146503,2024-01-06,P0134,S002,R1,168,292.58,133.17,11,49153.439999999995,49286.60999999999
146504,2023-07-26,P0003,S016,R4,159,185.98,20.13,10,29570.82,29590.95
146505,2023-01-17,P0001,S018,R4,76,18.31,135.04,7,1391.56,1526.6
146506,2023-03-19,P0083,S015,R1,33,250.31,75.09,2,8260.23,8335.32
146507,2024-04-08,P0079,S012,R2,126,11.7,33.53,4,1474.1999999999998,1507.7299999999998
146508,2023-01-18,P0091,S012,R1,156,87.39,52.17,3,13632.84,13685.01
146509,2024-04-10,P0099,S008,R4,150,72.71,122.0,12,10906.499999999998,11028.499999999998
146510,2023-11-18,P0177,S017,R4,168,53.68,97.5,5,9018.24,9115.74
146511,2024-01-15,P0149,S014,R4,180,195.35,31.68,8,35163.0,35194.68
146512,2023-08-20,P0108,S002,R4,77,286.4,118.05,13,22052.8,22170.85
146513,2024-11-30,P0112,S018,R2,106,205.82,27.3,6,21816.92,21844.219999999998
146514,2024-04-14,P0097,S002,R1,20,157.24,53.12,8,3144.8,3197.92
146515,2024-05-29,P0117,S013,R4,104,121.41,110.28,12,12626.64,12736.92
146516,2023-07-13,P0128,S003,R3,126,271.8,66.79,8,34246.8,34313.590000000004
146517,2023-12-14,P0164,S003,R3,86,121.62,36.82,9,10459.32,10496.14
146518,2024-10-20,P0175,S011,R4,128,68.14,90.09,1,8721.92,8812.01
146519,2024-06-28,P0159,S016,R2,66,174.77,49.03,3,11534.820000000002,11583.850000000002
146520,2024-04-09,P0105,S013,R2,191,183.4,90.09,7,35029.4,35119.49
146521,2023-10-04,P0063,S017,R3,7,134.0,113.33,8,938.0,1051.33
146522,2024-09-10,P0065,S017,R2,71,265.25,119.12,14,18832.75,18951.87
146523,2023-09-29,P0049,S020,R1,170,282.97,74.16,7,48104.9,48179.060000000005
146524,2024-10-28,P0093,S019,R2,173,253.0,70.64,4,43769.0,43839.64
146525,2023-11-24,P0094,S007,R4,123,234.46,146.61,1,28838.58,28985.190000000002
146526,2024-02-28,P0039,S019,R1,194,154.16,149.29,3,29907.04,30056.33
146527,2023-03-27,P0158,S017,R1,44,45.52,41.45,10,2002.88,2044.3300000000002
146528,2024-01-10,P0110,S002,R4,158,262.19,45.5,8,41426.02,41471.52
146529,2024-01-19,P0194,S014,R4,152,286.17,85.66,14,43497.840000000004,43583.50000000001
146530,2024-01-10,P0047,S006,R2,149,28.29,106.21,11,4215.21,4321.42
146531,2024-01-30,P0186,S015,R3,83,48.21,57.77,1,4001.4300000000003,4059.2000000000003
146532,2024-12-27,P0161,S017,R4,1,265.36,149.56,10,265.36,414.92
146533,2023-03-17,P0181,S014,R1,36,161.44,146.19,3,5811.84,5958.03
146534,2023-03-23,P0192,S018,R2,150,183.51,79.44,1,27526.5,27605.94
146535,2024-12-26,P0168,S007,R2,66,148.17,130.44,10,9779.22,9909.66
146536,2024-09-22,P0011,S020,R4,166,128.75,59.04,9,21372.5,21431.54
146537,2023-03-13,P0052,S006,R1,8,213.5,132.53,6,1708.0,1840.53
146538,2023-03-03,P0185,S006,R1,29,112.92,27.73,8,3274.68,3302.41
146539,2024-04-18,P0028,S014,R1,130,168.26,136.42,12,21873.8,22010.219999999998
146540,2023-12-07,P0101,S019,R3,162,213.14,85.37,1,34528.68,34614.05
146541,2024-03-23,P0082,S015,R4,27,111.18,111.3,5,3001.86,3113.1600000000003
146542,2024-11-24,P0067,S015,R1,105,217.52,112.93,3,22839.600000000002,22952.530000000002
146543,2023-09-25,P0176,S015,R1,151,48.71,125.35,12,7355.21,7480.56
146544,2024-03-13,P0088,S006,R3,179,186.86,119.26,7,33447.94,33567.200000000004
146545,2023-09-07,P0180,S011,R4,186,171.17,112.23,3,31837.62,31949.85
146546,2024-11-12,P0058,S003,R1,97,102.51,119.29,12,9943.470000000001,10062.760000000002
146547,2024-02-11,P0078,S001,R4,11,222.75,42.65,10,2450.25,2492.9
146548,2023-08-23,P0055,S013,R1,11,268.03,124.43,2,2948.33,3072.7599999999998
146549,2024-02-28,P0084,S006,R1,127,175.93,90.82,8,22343.11,22433.93
146550,2024-02-11,P0021,S014,R3,75,205.77,52.67,7,15432.75,15485.42
146551,2024-08-12,P0079,S001,R2,30,31.13,135.1,11,933.9,1069.0
146552,2024-10-09,P0060,S004,R3,75,32.81,139.9,11,2460.75,2600.65
146553,2024-09-04,P0148,S001,R4,133,228.68,61.75,9,30414.440000000002,30476.190000000002
146554,2023-09-17,P0096,S020,R4,2,151.01,80.92,3,302.02,382.94
146555,2023-12-29,P0118,S016,R3,191,248.73,67.68,9,47507.43,47575.11
146556,2024-01-30,P0175,S020,R3,114,176.11,72.2,6,20076.54,20148.74
146557,2023-05-28,P0114,S009,R4,137,214.09,57.21,14,29330.33,29387.54
146558,2024-06-02,P0148,S015,R4,19,114.0,137.32,12,2166.0,2303.32
146559,2023-01-14,P0035,S006,R3,147,273.58,134.49,3,40216.259999999995,40350.74999999999
146560,2024-06-13,P0193,S011,R3,35,173.07,82.69,7,6057.45,6140.139999999999
146561,2023-07-06,P0184,S009,R4,42,160.69,48.79,2,6748.98,6797.7699999999995
146562,2024-10-19,P0063,S013,R2,57,243.64,105.95,1,13887.48,13993.43
146563,2024-10-19,P0064,S002,R4,159,30.78,108.48,5,4894.02,5002.5
146564,2023-04-18,P0059,S008,R1,100,87.17,46.13,4,8717.0,8763.13
146565,2023-10-18,P0053,S014,R4,95,124.09,45.62,8,11788.550000000001,11834.170000000002
146566,2024-01-21,P0164,S004,R1,3,114.76,66.67,4,344.28000000000003,410.95000000000005
146567,2023-10-04,P0159,S007,R4,57,138.27,140.84,4,7881.39,8022.2300000000005
146568,2024-02-26,P0110,S015,R1,163,203.36,71.4,3,33147.68,33219.08
146569,2023-08-25,P0191,S020,R3,191,193.36,114.32,11,36931.76,37046.08
146570,2024-02-28,P0105,S011,R3,112,224.33,56.71,11,25124.960000000003,25181.670000000002
146571,2023-08-29,P0021,S017,R2,178,245.16,136.66,14,43638.479999999996,43775.14
146572,2023-04-16,P0100,S002,R4,138,100.75,112.37,13,13903.5,14015.87
146573,2024-10-15,P0014,S004,R3,180,86.66,66.37,5,15598.8,15665.17
146574,2024-06-25,P0124,S012,R2,102,173.45,48.53,5,17691.899999999998,17740.429999999997
146575,2024-11-13,P0141,S016,R2,114,283.0,82.5,14,32262.0,32344.5
146576,2024-04-10,P0040,S002,R4,13,158.57,138.57,11,2061.41,2199.98
146577,2023-05-03,P0090,S005,R4,186,64.83,95.45,4,12058.38,12153.83
146578,2023-02-22,P0164,S005,R4,23,172.17,63.32,14,3959.91,4023.23
146579,2023-12-02,P0067,S019,R4,138,233.13,73.42,9,32171.94,32245.359999999997
146580,2024-03-14,P0137,S016,R2,30,232.43,96.85,1,6972.900000000001,7069.750000000001
146581,2024-05-13,P0085,S012,R4,138,152.78,110.43,7,21083.64,21194.07
146582,2024-06-24,P0149,S005,R1,120,48.22,49.98,10,5786.4,5836.379999999999
146583,2023-10-27,P0080,S002,R3,185,82.34,120.66,4,15232.900000000001,15353.560000000001
146584,2024-07-20,P0117,S007,R1,115,170.82,47.95,14,19644.3,19692.25
146585,2024-02-23,P0177,S001,R2,53,166.38,35.61,5,8818.14,8853.75
146586,2024-07-13,P0166,S004,R3,26,206.08,20.38,1,5358.08,5378.46
146587,2023-10-08,P0050,S003,R2,6,79.71,93.33,9,478.26,571.59
146588,2023-07-15,P0134,S016,R3,46,290.68,121.63,1,13371.28,13492.91
146589,2023-05-08,P0144,S013,R1,31,262.03,134.4,13,8122.929999999999,8257.33
146590,2023-10-20,P0049,S006,R4,38,261.94,130.04,4,9953.72,10083.76
146591,2023-05-10,P0013,S011,R3,163,29.89,114.89,8,4872.07,4986.96
146592,2024-09-11,P0058,S018,R1,145,15.3,38.11,4,2218.5,2256.61
146593,2023-10-05,P0165,S015,R3,46,30.74,80.27,6,1414.04,1494.31
146594,2023-11-19,P0124,S018,R2,181,16.11,43.67,13,2915.91,2959.58
146595,2023-02-19,P0099,S017,R1,90,37.0,47.65,14,3330.0,3377.65
146596,2024-09-19,P0077,S017,R2,38,78.81,46.48,1,2994.78,3041.26
146597,2023-07-29,P0068,S009,R1,38,118.93,37.3,10,4519.34,4556.64
146598,2023-10-30,P0034,S005,R1,53,260.78,92.88,10,13821.339999999998,13914.219999999998
146599,2023-04-17,P0109,S001,R4,123,117.96,115.72,13,14509.08,14624.8
146600,2024-08-03,P0069,S005,R4,160,132.53,88.58,6,21204.8,21293.38
146601,2023-09-28,P0152,S017,R1,169,155.16,123.7,10,26222.04,26345.74
146602,2024-08-22,P0195,S012,R2,123,138.1,44.86,4,16986.3,17031.16
146603,2024-01-02,P0188,S003,R2,188,288.9,126.97,8,54313.2,54440.17
146604,2024-05-06,P0137,S019,R3,86,193.49,29.54,4,16640.14,16669.68
146605,2023-03-28,P0145,S010,R2,38,31.83,98.86,1,1209.54,1308.3999999999999
146606,2023-08-07,P0012,S015,R4,157,160.71,107.84,1,25231.47,25339.31
146607,2024-01-22,P0160,S019,R2,180,135.59,42.81,14,24406.2,24449.010000000002
146608,2024-04-15,P0028,S010,R4,45,198.86,61.05,1,8948.7,9009.75
146609,2023-04-24,P0053,S008,R3,187,185.1,147.62,8,34613.7,34761.32
146610,2024-08-06,P0051,S012,R4,133,190.97,29.34,10,25399.01,25428.35
146611,2023-03-21,P0131,S016,R3,91,181.28,126.32,14,16496.48,16622.8
146612,2024-05-19,P0147,S019,R4,25,293.97,119.42,8,7349.250000000001,7468.670000000001
146613,2023-06-05,P0096,S013,R1,57,22.83,97.58,7,1301.31,1398.8899999999999
146614,2024-03-30,P0166,S012,R1,169,186.83,57.28,3,31574.27,31631.55
146615,2024-12-19,P0074,S002,R4,183,189.12,47.8,9,34608.96,34656.76
146616,2024-10-23,P0070,S002,R2,76,60.01,142.5,8,4560.76,4703.26
146617,2024-05-05,P0128,S016,R4,125,248.52,100.97,14,31065.0,31165.97
146618,2024-02-05,P0090,S002,R4,24,296.08,97.68,12,7105.92,7203.6
146619,2023-09-20,P0180,S004,R3,97,205.82,25.57,5,19964.54,19990.11
146620,2023-07-22,P0128,S007,R1,106,35.65,111.72,3,3778.8999999999996,3890.6199999999994
146621,2023-07-02,P0121,S010,R3,140,272.51,49.57,5,38151.4,38200.97
146622,2024-06-16,P0054,S011,R1,190,17.89,77.66,8,3399.1,3476.7599999999998
146623,2024-07-17,P0044,S011,R3,12,225.03,139.58,13,2700.36,2839.94
146624,2024-05-10,P0085,S001,R1,104,81.07,59.64,6,8431.279999999999,8490.919999999998
146625,2024-06-22,P0129,S010,R3,133,197.59,78.84,4,26279.47,26358.31
146626,2023-12-29,P0079,S020,R4,7,250.74,143.76,3,1755.18,1898.94
146627,2024-09-25,P0079,S005,R4,40,19.13,105.16,10,765.1999999999999,870.3599999999999
146628,2024-12-17,P0197,S004,R3,23,200.97,84.23,12,4622.31,4706.54
146629,2024-07-29,P0051,S018,R3,166,231.35,128.83,1,38404.1,38532.93
146630,2023-11-02,P0010,S014,R4,23,197.12,68.46,4,4533.76,4602.22
146631,2024-02-09,P0082,S003,R3,84,83.52,149.8,8,7015.679999999999,7165.48
146632,2024-11-15,P0152,S011,R1,162,193.5,115.74,2,31347.0,31462.74
146633,2024-06-20,P0199,S010,R1,150,286.29,148.52,9,42943.5,43092.02
